"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)";"Absolute (rad/s)"
1,893681254E1;-3,216981411E0;-3,227169514E0;1,506983954E-2;4,556733432E0
1,894687954E1;-3,633794785E0;-3,496467352E0;9,802709520E-2;5,043744422E0
1,895694554E1;-4,067353249E0;-3,653675556E0;1,578230560E-1;5,469699776E0
1,896701254E1;-4,448348045E0;-3,614441395E0;2,758629918E-1;5,738300037E0
1,897707954E1;-4,727962017E0;-3,601818085E0;4,160989225E-1;5,958175615E0
1,898714654E1;-4,893325806E0;-3,597292185E0;5,571659803E-1;6,098818118E0
1,899721354E1;-4,939138412E0;-3,511134148E0;6,589840055E-1;6,095687917E0
1,900728054E1;-4,838256836E0;-3,452812433E0;6,350099444E-1;5,977782243E0
1,901734654E1;-4,696831703E0;-3,491735697E0;5,481491089E-1;5,878172647E0
1,902741354E1;-4,284845829E0;-3,273543358E0;5,863025784E-1;5,423996737E0
1,903748054E1;-3,648443222E0;-3,005869389E0;6,184147000E-1;4,767475796E0
1,904754754E1;-3,046622276E0;-2,336462259E0;7,682681680E-1;3,915507523E0
1,905761454E1;-2,528761387E0;-1,544861913E0;8,605278134E-1;3,085731777E0
1,906768154E1;-2,028957844E0;-1,038495302E0;7,364536524E-1;2,395309251E0
1,907774754E1;-1,612063885E0;-5,588037968E-1;4,549801648E-1;1,765791211E0
1,908781454E1;-1,254843831E0;-3,340320289E-1;1,563988924E-1;1,307926240E0
1,909788154E1;-1,072939515E0;-1,340574175E-1;-4,210487008E-2;1,082101388E0
1,910794854E1;-1,111295223E0;-9,577101469E-2;-3,024174571E-1;1,155683987E0
1,911801554E1;-1,335035682E0;-2,084749192E-1;-6,538487077E-1;1,501099662E0
1,912808254E1;-1,687553644E0;-1,465128362E-1;-8,982527256E-1;1,917331811E0
1,913814854E1;-2,012597561E0;5,739767104E-2;-9,474104047E-1;2,225180871E0
1,914821554E1;-2,206685781E0;1,804943681E-1;-8,284856677E-1;2,363985799E0
1,915828254E1;-2,367715359E0;5,161778331E-1;-5,727980137E-1;2,490103038E0
1,916834954E1;-2,511520147E0;8,975426555E-1;-2,946935594E-1;2,683311492E0
1,917841654E1;-2,600089788E0;1,150340557E0;-6,472532451E-2;2,843930321E0
1,918848354E1;-2,638096333E0;1,284788251E0;3,977189586E-2;2,934589394E0
1,919855054E1;-2,599402428E0;1,339909792E0;3,338004276E-2;2,924613728E0
1,920861654E1;-2,432829380E0;1,303299189E0;-8,913455531E-5;2,759936154E0
1,921868354E1;-2,177484512E0;1,213137150E0;-4,725025594E-2;2,493065008E0
1,922875054E1;-1,937262893E0;1,088176608E0;-1,712961793E-1;2,228555188E0
1,923881754E1;-1,790373921E0;9,484951496E-1;-3,553786874E-1;2,057030831E0
1,924888454E1;-1,737030506E0;7,601052523E-1;-5,408476591E-1;1,971687390E0
1,925895154E1;-1,784089088E0;4,923238158E-1;-7,226933837E-1;1,986867470E0
1,926901754E1;-1,953676581E0;6,499170512E-2;-8,214681745E-1;2,120350459E0
1,927908454E1;-2,265095711E0;-4,986729920E-1;-8,332420588E-1;2,464472694E0
1,928915154E1;-2,638396740E0;-1,065163612E0;-7,748363614E-1;2,948912048E0
1,929921854E1;-2,976357937E0;-1,440531969E0;-7,399348617E-1;3,388412980E0
1,930928554E1;-3,194036484E0;-1,678000689E0;-7,343230247E-1;3,681954057E0
1,931935254E1;-3,264922857E0;-1,856122255E0;-7,564765215E-1;3,831079198E0
1,932941854E1;-3,230674505E0;-1,931249022E0;-7,935163379E-1;3,846641226E0
1,933948554E1;-3,108084202E0;-1,863281131E0;-8,721594810E-1;3,727286699E0
1,934955254E1;-2,947699785E0;-1,723950982E0;-9,989945292E-1;3,557939162E0
1,935961954E1;-2,805011988E0;-1,587177396E0;-1,054053187E0;3,390907321E0
1,936968654E1;-2,702523947E0;-1,542926431E0;-9,764202237E-1;3,261541676E0
1,937975354E1;-2,694440365E0;-1,554436088E0;-9,108403921E-1;3,241282254E0
1,938982054E1;-2,768418312E0;-1,523569345E0;-9,119330645E-1;3,288924659E0
1,939988654E1;-2,865692377E0;-1,444032073E0;-9,285154939E-1;3,340593129E0
1,940995354E1;-2,955146313E0;-1,386266470E0;-9,354929328E-1;3,395551720E0
1,942002054E1;-3,032199383E0;-1,412993431E0;-9,538719058E-1;3,478599596E0
1,943008754E1;-3,140443802E0;-1,459936976E0;-1,002696872E0;3,605440925E0
1,944015454E1;-3,337439299E0;-1,388981581E0;-1,063549876E0;3,768144005E0
1,945022154E1;-3,540939569E0;-1,350490093E0;-1,100912929E0;3,946401627E0
1,946028754E1;-3,667648315E0;-1,309145093E0;-1,054457545E0;4,034524229E0
1,947035454E1;-3,658939838E0;-1,342357278E0;-9,711057544E-1;4,016566966E0
1,948042154E1;-3,592031956E0;-1,406752229E0;-9,045819044E-1;3,962311677E0
1,949048854E1;-3,557328701E0;-1,224479914E0;-8,837978840E-1;3,864587591E0
1,950055554E1;-3,544079542E0;-1,038889527E0;-9,149531722E-1;3,804856181E0
1,951062254E1;-3,571009636E0;-9,084984660E-1;-1,040902734E0;3,828963017E0
1,952068854E1;-3,545793533E0;-8,255234361E-1;-1,125051141E0;3,810496135E0
1,953075554E1;-3,456430674E0;-8,591671586E-1;-1,090127587E0;3,724709299E0
1,954082254E1;-3,445823908E0;-7,780174613E-1;-1,060462356E0;3,688305028E0
1,955088954E1;-3,478178501E0;-5,301689506E-1;-1,016498685E0;3,662249907E0
1,956095654E1;-3,470075130E0;-2,624256611E-1;-9,652801752E-1;3,611378470E0
1,957102354E1;-3,421316624E0;-1,112921834E-1;-9,483739734E-1;3,552070746E0
1,958108954E1;-3,377326965E0;2,642174438E-2;-9,817551374E-1;3,517225993E0
1,959115654E1;-3,257832050E0;1,190920323E-1;-9,798394442E-1;3,404076661E0
1,960122354E1;-3,036504030E0;8,766007423E-2;-9,253823757E-1;3,175590269E0
1,961129054E1;-2,744665623E0;-1,798669808E-2;-8,909109831E-1;2,885694939E0
1,962135754E1;-2,445024490E0;-7,904339582E-2;-8,389812112E-1;2,586171319E0
1,963142454E1;-2,217891932E0;-1,296194792E-1;-7,158909440E-1;2,334169161E0
1,964149054E1;-2,096483707E0;-1,608588994E-1;-5,467277765E-1;2,172563183E0
1,965155754E1;-2,069082737E0;-1,524368525E-1;-3,975502253E-1;2,112436164E0
1,966162454E1;-2,059495687E0;-1,754907817E-1;-3,188503385E-1;2,091407430E0
1,967169154E1;-2,044986486E0;-2,299451530E-1;-3,251894414E-1;2,083408908E0
1,968175854E1;-2,064280272E0;-2,700278759E-1;-3,935077786E-1;2,118729918E0
1,969182554E1;-2,096769571E0;-3,215392232E-1;-4,502576590E-1;2,168539155E0
1,970189254E1;-2,103735447E0;-2,921789587E-1;-3,996640146E-1;2,161203993E0
1,971195854E1;-2,058857679E0;-2,464948297E-1;-2,419113517E-1;2,087624427E0
1,972202554E1;-2,029347420E0;-2,012466639E-1;-5,887707323E-2;2,040151386E0
1,973209254E1;-2,006927013E0;-1,333098412E-1;8,346308768E-2;2,013080634E0
1,974215954E1;-1,987413406E0;-9,622637928E-2;1,349568963E-1;1,994313147E0
1,975222654E1;-1,975667834E0;-1,664286256E-1;6,511192769E-2;1,983734217E0
1,976229354E1;-1,978055120E0;-4,552580416E-1;-7,936456054E-2;2,031319934E0
1,977235954E1;-2,002740383E0;-7,290458083E-1;-2,386342734E-1;2,144626576E0
1,978242654E1;-2,011792183E0;-1,047595263E0;-3,152853847E-1;2,290014955E0
1,979249354E1;-2,003484964E0;-1,284307718E0;-2,654100657E-1;2,394543969E0
1,980256067E1;-1,934596419E0;-1,400071859E0;-7,723295689E-2;2,389315686E0
1,981262767E1;-1,778323293E0;-1,436617136E0;1,574730128E-1;2,291527935E0
1,982269467E1;-1,642510772E0;-1,498464465E0;2,604561150E-1;2,238543003E0
1,983276067E1;-1,568349481E0;-1,591299891E0;1,930788010E-1;2,242595563E0
1,984282767E1;-1,520326853E0;-1,171802521E0;-8,208923973E-4;1,919509198E0
1,985289467E1;-1,523186088E0;-3,677227199E-1;-3,100044131E-1;1,597316059E0
1,986296167E1;-1,570293427E0;5,388872325E-2;-4,892282486E-1;1,645621378E0
1,987302867E1;-1,681794643E0;-7,489961386E-2;-4,867682755E-1;1,752423045E0
1,988309567E1;-1,943902612E0;-4,819773734E-1;-3,577740788E-1;2,034468443E0
1,989316167E1;-2,307030678E0;-9,386494160E-1;-1,579786688E-1;2,495678372E0
1,990322867E1;-2,433300734E0;-9,863870740E-1;1,624115855E-1;2,630644302E0
1,991329567E1;-2,313293457E0;-9,734548330E-1;5,057368875E-1;2,560216930E0
1,992336267E1;-2,058187485E0;-1,015342355E0;6,726284027E-1;2,391544436E0
1,993342967E1;-1,777294278E0;-9,375349879E-1;6,296619773E-1;2,105759011E0
1,994349667E1;-1,502036810E0;-9,839768410E-1;4,182013869E-1;1,843696668E0
1,995356267E1;-1,309182048E0;-1,327222466E0;9,682400525E-2;1,866775830E0
1,996362967E1;-1,279023647E0;-1,772864580E0;-2,116062641E-1;2,196298596E0
1,997369667E1;-1,421438456E0;-2,134051085E0;-4,142677784E-1;2,597360026E0
1,998376367E1;-1,716065526E0;-2,457447052E0;-5,373780131E-1;3,045111169E0
1,999383067E1;-2,131238699E0;-2,659481525E0;-6,643104553E-1;3,472222452E0
2,000389767E1;-2,593173742E0;-2,588026762E0;-8,108146787E-1;3,752313023E0
2,001396367E1;-2,990332603E0;-2,403158665E0;-8,973629475E-1;3,939863057E0
2,002403067E1;-3,249406099E0;-2,180918932E0;-8,849520683E-1;4,012254672E0
2,003409767E1;-3,362078428E0;-1,842050672E0;-7,663531899E-1;3,909478130E0
2,004416467E1;-3,328950644E0;-1,533384681E0;-5,524470210E-1;3,706531893E0
2,005423167E1;-3,193037987E0;-1,376716614E0;-3,286279440E-1;3,492683287E0
2,006429867E1;-3,052875042E0;-1,370635390E0;-2,513624728E-1;3,355871048E0
2,007436467E1;-2,946072102E0;-1,339838982E0;-3,042522967E-1;3,250704352E0
2,008443167E1;-2,833421469E0;-1,222735167E0;-3,710300028E-1;3,108218424E0
2,009449867E1;-2,693145990E0;-1,059746385E0;-4,341211617E-1;2,926526765E0
2,010456567E1;-2,549409866E0;-9,451678991E-1;-5,247640014E-1;2,769153351E0
2,011463267E1;-2,465541363E0;-9,368343353E-1;-6,250424981E-1;2,710577597E0
2,012469967E1;-2,534794331E0;-1,046456933E0;-7,910748720E-1;2,854129266E0
2,013476567E1;-2,759794950E0;-1,312106252E0;-9,683955908E-1;3,205601504E0
2,014483267E1;-3,065534830E0;-1,655124784E0;-1,041988730E0;3,636300642E0
2,015489967E1;-3,371178389E0;-1,931614041E0;-9,773544669E-1;4,006394674E0
2,016496667E1;-3,660159349E0;-2,112797022E0;-8,324769139E-1;4,307400090E0
2,017503367E1;-3,907816887E0;-2,245823622E0;-7,018092871E-1;4,561501160E0
2,018510067E1;-4,117683411E0;-2,309018135E0;-7,152822018E-1;4,774778534E0
2,019516667E1;-4,279737949E0;-2,354528666E0;-8,446804881E-1;4,957161212E0
2,020523367E1;-4,407481670E0;-2,306614161E0;-1,060431242E0;5,086342299E0
2,021530067E1;-4,548063278E0;-2,160059452E0;-1,333518624E0;5,208551463E0
2,022536767E1;-4,682486057E0;-2,044509649E0;-1,606948018E0;5,356115880E0
2,023543467E1;-4,758376122E0;-1,925920725E0;-1,840790987E0;5,453423274E0
2,024550167E1;-4,754785061E0;-1,726243258E0;-1,974421501E0;5,430123113E0
2,025556767E1;-4,715016365E0;-1,384004235E0;-1,923705101E0;5,277071950E0
2,026563467E1;-4,701824188E0;-1,003683329E0;-1,673478127E0;5,090683644E0
2,027570167E1;-4,671724319E0;-7,192505598E-1;-1,391358733E0;4,927292219E0
2,028576867E1;-4,575057030E0;-5,535710454E-1;-1,211106062E0;4,764909823E0
2,029583567E1;-4,477856159E0;-4,901840091E-1;-1,199726343E0;4,661632702E0
2,030590267E1;-4,436529636E0;-5,880053639E-1;-1,338908434E0;4,671319013E0
2,031596867E1;-4,487699032E0;-8,010485768E-1;-1,513684630E0;4,803369919E0
2,032603567E1;-4,601194382E0;-1,125920415E0;-1,538495421E0;4,980527550E0
2,033610267E1;-4,665242672E0;-1,424723864E0;-1,380336761E0;5,069482898E0
2,034616967E1;-4,636352539E0;-1,596005797E0;-1,233676672E0;5,056180130E0
2,035623667E1;-4,568387508E0;-1,694819808E0;-1,195955634E0;5,017259061E0
2,036630367E1;-4,518322468E0;-1,728272319E0;-1,260979414E0;4,999223161E0
2,037636967E1;-4,496153831E0;-1,718242288E0;-1,365606546E0;5,003262643E0
2,038643667E1;-4,468376160E0;-1,664772153E0;-1,414372206E0;4,973761209E0
2,039650367E1;-4,427371979E0;-1,572134852E0;-1,365740538E0;4,892696378E0
2,040657067E1;-4,356474400E0;-1,585385442E0;-1,170183063E0;4,781385217E0
2,041663767E1;-4,186331749E0;-1,685613871E0;-7,832197547E-1;4,580404002E0
2,042670467E1;-3,877996683E0;-1,906604648E0;-3,539592028E-1;4,335814419E0
2,043677067E1;-3,585219622E0;-2,001543999E0;-7,163620740E-2;4,106715215E0
2,044683767E1;-3,492276669E0;-1,989921331E0;-4,243054427E-3;4,019427974E0
2,045690467E1;-3,542068958E0;-1,879441738E0;-8,968018740E-2;4,010809929E0
2,046697167E1;-3,636549711E0;-1,700821877E0;-1,958697438E-1;4,019409635E0
2,047703867E1;-3,732443810E0;-1,487824917E0;-2,241992205E-1;4,024304296E0
2,048710567E1;-3,829653978E0;-1,297420979E0;-1,231351867E-1;4,045332256E0
2,049717167E1;-3,862849712E0;-1,404310107E0;1,292738914E-1;4,112226467E0
2,050723867E1;-3,738000870E0;-1,710356355E0;4,300025702E-1;4,133143062E0
2,051730567E1;-3,432550907E0;-2,136451483E0;5,993357301E-1;4,087301553E0
2,052737267E1;-2,995646000E0;-2,550132513E0;5,715165734E-1;3,975387023E0
2,053743967E1;-2,563050032E0;-2,677622080E0;3,870341182E-1;3,726752055E0
2,054750667E1;-2,217272043E0;-2,421197891E0;2,080350667E-1;3,289646354E0
2,055757267E1;-1,981820226E0;-1,929920673E0;1,396069080E-1;2,769782537E0
2,056763967E1;-1,880798817E0;-1,294281840E0;1,465031505E-1;2,287800875E0
2,057770667E1;-1,881758928E0;-8,016406894E-1;2,653744221E-1;2,062539222E0
2,058777367E1;-1,900250554E0;-6,181843281E-1;4,485583603E-1;2,048001131E0
2,059784067E1;-1,814912081E0;-7,059185505E-1;5,461964011E-1;2,022512638E0
2,060790767E1;-1,622093320E0;-8,696084023E-1;5,236431360E-1;1,913532766E0
2,061797367E1;-1,380306721E0;-7,629858851E-1;3,607223034E-1;1,617873507E0
2,062804067E1;-9,420078993E-1;2,460583895E-1;-1,068363786E-1;9,794578220E-1
2,063810767E1;-5,417609811E-1;1,228057742E0;-5,632991195E-1;1,455656785E0
2,064817467E1;-2,720751762E-1;1,578142524E0;-8,953279257E-1;1,834712735E0
2,065824167E1;-1,883333623E-1;1,476165295E0;-9,856537580E-1;1,784950073E0
2,066830867E1;-2,839845121E-1;1,071885467E0;-8,361204267E-1;1,388770328E0
2,067837467E1;-4,481020570E-1;5,760579109E-1;-5,314294696E-1;9,028042154E-1
2,068844167E1;-5,674694180E-1;1,621871889E-1;-1,519018561E-1;6,094262864E-1
2,069850867E1;-6,182292104E-1;-1,022725552E-1;2,300000191E-1;6,675080830E-1
2,070857567E1;-6,730277538E-1;-4,050630331E-1;5,752583146E-1;9,736347091E-1
2,071864267E1;-8,514400125E-1;-7,935668826E-1;8,755033016E-1;1,456435554E0
2,072870967E1;-1,147057176E0;-1,215076566E0;1,144996524E0;2,025627869E0
2,073877567E1;-1,455442190E0;-1,596395493E0;1,344617248E0;2,544560096E0
2,074884267E1;-1,689576983E0;-1,699353814E0;1,453150988E0;2,802520573E0
2,075890967E1;-1,804015756E0;-1,549513340E0;1,459146142E0;2,790084569E0
2,076897667E1;-1,794382572E0;-1,206629157E0;1,374827743E0;2,562403961E0
2,077904367E1;-1,680336237E0;-7,971990108E-1;1,227852583E0;2,228604518E0
2,078911067E1;-1,475866556E0;-4,781281054E-1;1,068800330E0;1,883911548E0
2,079917688E1;-1,203515053E0;-4,526423216E-1;9,517887235E-1;1,599761022E0
2,080924388E1;-9,024630785E-1;-6,617952585E-1;9,259166718E-1;1,452492429E0
2,081931087E1;-6,336137056E-1;-8,849367499E-1;8,801189661E-1;1,399710246E0
2,082937787E1;-3,909888268E-1;-9,042529464E-1;8,621950746E-1;1,309169966E0
2,083944488E1;-1,924656630E-1;-7,677964568E-1;8,177000880E-1;1,138063208E0
2,084951187E1;-2,643888444E-2;-4,680640399E-1;7,440389395E-1;8,794185031E-1
2,085957788E1;1,188811809E-1;-4,646421224E-2;6,560391784E-1;6,683405283E-1
2,086964487E1;2,427557260E-1;4,623326957E-1;5,518331528E-1;7,597379104E-1
2,087971187E1;3,272497356E-1;9,666981101E-1;4,365145266E-1;1,110019170E0
2,088977888E1;3,568164408E-1;1,367629647E0;3,006360531E-1;1,445029709E0
2,089984587E1;3,242943585E-1;1,569940686E0;1,504817158E-1;1,610132087E0
2,090991287E1;2,031783164E-1;1,566067696E0;1,641152613E-2;1,579277934E0
2,091997887E1;-1,927122241E-3;1,383719087E0;-9,411919117E-2;1,386917678E0
2,093004587E1;-2,769613564E-1;1,244695425E0;-1,536062360E-1;1,284355546E0
2,094011288E1;-5,673042536E-1;1,244487405E0;-1,634847820E-1;1,377428870E0
2,095017987E1;-8,303284049E-1;1,312169075E0;-1,493271589E-1;1,559978058E0
2,096024687E1;-1,005214095E0;1,423077583E0;-1,498503685E-1;1,748731059E0
2,097031388E1;-1,045716166E0;1,557821870E0;-1,918020844E-1;1,886032693E0
2,098037988E1;-9,673790932E-1;1,560590982E0;-2,704106569E-1;1,855906368E0
2,099044688E1;-8,012058139E-1;1,287510395E0;-3,218101859E-1;1,550217910E0
2,100051387E1;-5,694948435E-1;7,827799320E-1;-3,220904171E-1;1,020201468E0
2,101058087E1;-3,082587123E-1;2,322930694E-1;-2,678865790E-1;4,698369111E-1
2,102064788E1;-5,405978858E-2;-2,730328739E-1;-1,784478724E-1;3,306252473E-1
2,103071487E1;1,572540551E-1;-7,279940248E-1;-6,215002388E-2;7,473732424E-1
2,104078088E1;2,982153893E-1;-1,026360393E0;4,982439429E-2;1,069967543E0
2,105084787E1;3,675944507E-1;-1,177457452E0;1,362053454E-1;1,241001058E0
2,106091487E1;3,683182001E-1;-1,196675777E0;2,284518629E-1;1,272745641E0
2,107098188E1;3,205839694E-1;-1,071793199E0;3,357509077E-1;1,168008311E0
2,108104887E1;2,472930849E-1;-9,085317850E-1;4,150643051E-1;1,029010326E0
2,109111587E1;1,731285751E-1;-8,086019754E-1;4,393054545E-1;9,363759611E-1
2,110118187E1;1,242465824E-1;-7,906881571E-1;4,420887530E-1;9,143672350E-1
2,111124887E1;1,312480271E-1;-8,685349822E-1;4,343591928E-1;9,799219195E-1
2,112131588E1;2,042528093E-1;-1,011630058E0;4,278001785E-1;1,117196302E0
2,113138287E1;3,151995540E-1;-1,124890924E0;3,965940773E-1;1,233700616E0
2,114144987E1;4,018058777E-1;-1,105656624E0;3,267103732E-1;1,220927599E0
2,115151688E1;4,114483893E-1;-1,061695576E0;2,776150107E-1;1,171988638E0
2,116158288E1;3,692894876E-1;-1,027261853E0;2,448209375E-1;1,118739886E0
2,117164988E1;2,827072144E-1;-9,461986423E-1;2,023294121E-1;1,008043863E0
2,118171687E1;1,849607378E-1;-8,467552662E-1;1,273755431E-1;8,760305271E-1
2,119178387E1;1,113674641E-1;-7,135993242E-1;5,593305454E-2;7,243998994E-1
2,120185088E1;8,937890083E-2;-5,908878446E-1;1,144808251E-2;5,977190739E-1
2,121191787E1;1,221634820E-1;-5,956234336E-1;-5,264408514E-2;6,102971331E-1
2,122198388E1;1,892260462E-1;-6,022320390E-1;-1,211697161E-1;6,427845871E-1
2,123205087E1;2,829304338E-1;-5,157261491E-1;-1,859111786E-1;6,169165726E-1
2,124211787E1;3,813623488E-1;-4,051478803E-1;-2,475692630E-1;6,089930919E-1
2,125218488E1;4,631602764E-1;-3,387177289E-1;-2,933782935E-1;6,444516775E-1
2,126225187E1;4,907604754E-1;-3,132483363E-1;-2,493890971E-1;6,333761017E-1
2,127231788E1;5,001428127E-1;-3,257574737E-1;-1,769340634E-1;6,225483335E-1
2,128238487E1;5,157257318E-1;-2,828526497E-1;-1,667057723E-1;6,113668837E-1
2,129245187E1;5,376193523E-1;-2,234306037E-1;-1,787717640E-1;6,090280341E-1
2,130251888E1;5,901300907E-1;-1,912283301E-1;-1,674006581E-1;6,425299826E-1
2,131258587E1;6,762273908E-1;-2,052109838E-1;-1,211188957E-1;7,169831370E-1
2,132265287E1;7,771798372E-1;-2,308977097E-1;-6,033293530E-2;8,129958886E-1
2,133271887E1;8,510452509E-1;-2,298273891E-1;-3,578125313E-2;8,822578682E-1
2,134278587E1;8,617591262E-1;-1,684331596E-1;-3,282035515E-2;8,786783806E-1
2,135285288E1;7,924721837E-1;-6,377093494E-2;-2,378797904E-2;7,953896919E-1
2,136291987E1;6,516054273E-1;3,660407662E-2;1,366218179E-2;6,527757245E-1
2,137298687E1;4,824800789E-1;1,276072115E-1;6,708386540E-2;5,035582111E-1
2,138305388E1;3,375225663E-1;1,745092422E-1;1,170742735E-1;3,975944465E-1
2,139311988E1;2,625564635E-1;1,769194007E-1;1,534924656E-1;3,518469950E-1
2,140318688E1;2,481587678E-1;1,522495747E-1;1,745499223E-1;3,394560096E-1
2,141325387E1;2,979417443E-1;1,448300183E-1;1,874236465E-1;3,806213873E-1
2,142332087E1;4,039618969E-1;1,940029860E-1;1,891403049E-1;4,864117881E-1
2,143338788E1;5,154934525E-1;2,728644907E-1;1,891552210E-1;6,131624806E-1
2,144345487E1;5,917548537E-1;3,084135652E-1;2,079974711E-1;6,989675830E-1
2,145352088E1;6,265628934E-1;3,101864159E-1;2,539039850E-1;7,438171184E-1
2,146358787E1;6,445600390E-1;3,136670291E-1;3,015920520E-1;7,776904364E-1
2,147365487E1;6,665758491E-1;3,370924592E-1;3,234978616E-1;8,140058692E-1
2,148372188E1;7,174744010E-1;3,687710464E-1;2,876293063E-1;8,564416026E-1
2,149378887E1;8,332198858E-1;3,225899935E-1;1,850832105E-1;9,124557397E-1
2,150385587E1;9,891791940E-1;2,378789335E-1;5,407410115E-2;1,018815917E0
2,151392187E1;1,151507735E0;1,832026392E-1;-6,706537306E-2;1,167917392E0
2,152398887E1;1,262907982E0;2,006559968E-1;-1,569554508E-1;1,288345611E0
2,153405588E1;1,288150787E0;2,614634335E-1;-2,577238977E-1;1,339446597E0
2,154412287E1;1,208902001E0;3,446065784E-1;-3,490805030E-1;1,304628277E0
2,155418987E1;1,052392840E0;4,065365195E-1;-3,840512633E-1;1,191762562E0
2,156425688E1;8,638806343E-1;3,690640330E-1;-3,542464972E-1;1,003986350E0
2,157432288E1;7,179777622E-1;2,475898117E-1;-3,037806451E-1;8,179703309E-1
2,158438988E1;6,694477797E-1;6,670225412E-2;-2,802066505E-1;7,287834297E-1
2,159445687E1;7,094671130E-1;-9,894556552E-2;-2,822487652E-1;7,699338769E-1
2,160452387E1;7,909215093E-1;-2,073631138E-1;-2,899269164E-1;8,675332337E-1
2,161459088E1;8,556964993E-1;-2,539258301E-1;-2,621938288E-1;9,302905084E-1
2,162465688E1;8,776781559E-1;-2,714196444E-1;-2,099084407E-1;9,423635828E-1
2,163472388E1;8,319793344E-1;-2,423648089E-1;-1,522952169E-1;8,798432511E-1
2,164479087E1;7,245072722E-1;-2,301355153E-1;-9,214332700E-2;7,657437794E-1
2,165485787E1;5,874604583E-1;-2,689116597E-1;-2,766979672E-2;6,466752573E-1
2,166492488E1;4,902539551E-1;-3,247646093E-1;-1,424705703E-2;5,882380221E-1
2,167499187E1;4,537449479E-1;-3,719289303E-1;-3,926265985E-2;5,880111933E-1
2,168505788E1;4,489675760E-1;-3,733602464E-1;-5,560950562E-2;5,865681333E-1
2,169512487E1;4,290809333E-1;-3,126889169E-1;-4,361303151E-2;5,327165312E-1
2,170519187E1;3,708667159E-1;-2,094102949E-1;1,095701102E-2;4,260455946E-1
2,171525888E1;2,741167247E-1;-2,154398710E-2;9,277491271E-2;2,901918445E-1
2,172532587E1;1,844834834E-1;2,771500647E-1;1,838850528E-1;3,803419865E-1
2,173539287E1;1,141382009E-1;5,781967640E-1;2,494800389E-1;6,399838409E-1
2,174545887E1;1,093103811E-1;7,889140248E-1;2,927948833E-1;8,485652253E-1
2,175552588E1;1,597226709E-1;8,805254102E-1;3,036105037E-1;9,449950622E-1
2,176559288E1;2,274250090E-1;8,618668914E-1;3,157841563E-1;9,456512605E-1
2,177565987E1;2,828080952E-1;8,367178440E-1;3,601894379E-1;9,538414965E-1
2,178572687E1;2,734439671E-1;8,678922057E-1;4,335145950E-1;1,007940171E0
2,179579287E1;1,928002685E-1;9,759563804E-1;5,038092732E-1;1,115117296E0
2,180586075E1;8,001101017E-2;1,031913757E0;5,793624520E-1;1,186131787E0
2,181592775E1;-2,502406202E-2;9,670878053E-1;6,025705338E-1;1,139726404E0
2,182599475E1;-7,022118568E-2;7,336342931E-1;5,629341006E-1;9,273861615E-1
2,183606175E1;-5,580069870E-2;3,284891844E-1;4,710102677E-1;5,769484678E-1
2,184612875E1;-6,228628382E-2;-1,145181656E-1;3,513950706E-1;3,747965942E-1
2,185619475E1;-1,827298701E-1;-4,236120880E-1;2,139163017E-1;5,085249164E-1
2,186626175E1;-3,896723688E-1;-5,160112977E-1;1,174755692E-1;6,572006723E-1
2,187632875E1;-5,340614915E-1;-4,468902946E-1;1,336348355E-1;7,090774861E-1
2,188639575E1;-5,577798486E-1;-3,367164731E-1;1,887784600E-1;6,783315190E-1
2,189646275E1;-5,024345517E-1;-2,774819136E-1;2,034026831E-1;6,089411652E-1
2,190652975E1;-3,972756267E-1;-3,065130413E-1;1,653914303E-1;5,283299094E-1
2,191659575E1;-2,691141963E-1;-3,529205024E-1;6,706566364E-2;4,488575887E-1
2,192666275E1;-1,413846463E-1;-3,748471737E-1;-6,122945249E-2;4,052765324E-1
2,193672975E1;-3,645025194E-2;-3,673922122E-1;-1,978022009E-1;4,188452806E-1
2,194679675E1;4,988666251E-2;-3,399410248E-1;-3,207047582E-1;4,700001291E-1
2,195686375E1;1,198958382E-1;-2,565566599E-1;-4,060638547E-1;4,950597801E-1
2,196693075E1;1,649131179E-1;-3,314671293E-2;-4,576388896E-1;4,875739885E-1
2,197699675E1;1,835355312E-1;3,683000505E-1;-4,882021248E-1;6,384916077E-1
2,198706375E1;1,397663206E-1;8,255803585E-1;-5,158709884E-1;9,834838226E-1
2,199713075E1;-5,941841751E-2;1,025732994E0;-5,268594623E-1;1,154659957E0
2,200719775E1;-4,398419261E-1;8,954753876E-1;-5,248199105E-1;1,127285691E0
2,201726475E1;-8,626746535E-1;5,948804021E-1;-5,322458744E-1;1,175319498E0
2,202733075E1;-1,077216744E0;4,835963845E-1;-5,207147002E-1;1,290505783E0
2,203739775E1;-1,086837173E0;4,788650274E-1;-4,780122340E-1;1,280243121E0
2,204746475E1;-1,035758734E0;4,078783095E-1;-4,232313335E-1;1,190917979E0
2,205753175E1;-9,354053736E-1;2,941102087E-1;-3,709108829E-1;1,048360106E0
2,206759875E1;-8,040288091E-1;1,168337613E-1;-3,563412428E-1;8,871817936E-1
2,207766575E1;-6,454184055E-1;-1,530483216E-1;-3,333278000E-1;7,423584910E-1
2,208773175E1;-4,109436274E-1;-4,904843569E-1;-2,795318663E-1;6,982747550E-1
2,209779875E1;-1,275617033E-1;-6,454367042E-1;-2,141581774E-1;6,918990188E-1
